"f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","auc1","auc2","auc3","auc4","auc5","auc6"
"saldo_medio_var5_ult1","new_num_group5_sum","new_ind_var30_0","new_ftr_ult1_ult3_ratio_saldo_medio_var5","num_med_var45_ult3","imp_op_var39_efect_ult1","num_meses_var39_vig_ult3","num_med_var22_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","sald0_quantile_diff_3","f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_num_var30_4","num_var30","f_num_3_sum_num","imp_op_var39_comer_ult3","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_var_15_var_38","new_ind_0_group5_sum","abs_f_ratio_num_var30_saldo_var30","var15_ratio","0.83541","0.82891","0.818655","0.821935","0.836717","0.831067"
"abs_f_diff_saldo_medio_var5_8_ult11","f_diff_saldo_medio_var5_8_ult11","f_diff_saldo_var5_saldo_medio_var5_hace3","num_var4","nonzerocount.num","saldo_medio_var5_hace3","new_num_prcnt","f_diff_var_15_var_36_cutpoint_smaller","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","nonzerocount.saldo","new_ind_var30_0","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_medio_var5_ult13","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","num_var35","new_num_group5_prcnt","var15","new_ind_sum","new_ind_group5_sum","0.811755","0.80827","0.827424","0.814021","0.809215","0.817093"
"f_diff_imp_op_var41_efect_comer_ult1","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_var35","f_num_quan_70_sum_saldo","imp_op_var41_ult1","num_var5","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","saldo_var30","new_num_group5_sum","f_diff_var_15_var_36_rank","num_of_used","saldo_medio_var5_hace2","abs_f_diff_saldo_var5_30","new_ind_var30_0","f_diff_num_var30_4","saldo_medio_var5_ult1","new_ind_sum","ind_var30","f_diff_var_15_var_38","f_diff_var_15_larger","0.835549","0.80125","0.833708","0.810815","0.824952","0.82573"
"saldo_medio_var5_ult1","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_var5_42","var36","var38_ratio","f_diff_var_15_var_38","var15","num_quantile_diff_1","num_var42","saldo_var42","num_quantile_diff_3","imp_op_var41_efect_ult3","num_meses_var5_ult3","saldo_medio_var5_hace2","new_ind_var30_0","sald0_quantile_diff_1","num_var45_hace2","saldo_medio_var8_ult1","max.saldo","saldo_var30","0.838557","0.842362","0.837741","0.820998","0.81737","0.830823"
"var15","abs_f_diff_saldo_var5_42","saldo_var30","saldo_medio_var5_hace3","num_var5","saldo_var5","num_var35","saldo_medio_var8_ult3","saldo_medio_var5_ult1","f_diff_saldo_medio_var5_8_ult11","new_num_prcnt","new_num_var5_0","saldo_medio_var5_hace2","imp_op_var41_comer_ult3","nonzerocount.num","var38_ratio","imp_op_var39_efect_ult3","var36","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","imp_op_var39_ult1","0.833863","0.841954","0.823128","0.821911","0.837825","0.830134"
"new_num_sum","max.saldo","nonzerocount.num","new_ind_var5_0","f_ratio_num_var42_saldo_var42","new_num_group5_sum","f_diff_var_15_var_38","new_num_var30_0","imp_trans_var37_ult1","f_diff_num_var45_ult13","f_diff_var_15_var_36_rank","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","new_ftr_ult1_ult3_ratio_num_var45","num_var4","f_num_3_sum_num","num_var35","abs_f_diff_num_var30_4","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","0.81828","0.810167","0.808612","0.802299","0.833068","0.82319"
"abs_f_diff_saldo_var5_saldo_medio_var5_hace3","new_num_var30_0","f_num_3_sum_num","var15","f_diff_var_15_var_36_rank","var38_ratio","num_var42","ind_var5","new_ind_sum","new_ind_var30_0","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","imp_trans_var37_ult1","abs_f_diff_num_var30_4","abs_f_diff_saldo_medio_var5_8_ult11","saldo_medio_var5_hace3","abs_f_ratio_num_var30_saldo_var30","num_var22_hace2","num_var30","f_diff_imp_op_var41_comer_ult13","f_diff_var_15_var_36_cutpoint_smaller","0.83989","0.839507","0.816514","0.80827","0.835731","0.814547"
"imp_op_var39_ult1","new_ind_var5_0","new_num_group5_sum","new_num_group5_prcnt","f_ratio_num_var42_saldo_var42","abs_f_diff_num_var30_4","var36","num_var4","new_ind_var30_0","var38","f_diff_saldo_var5_saldo_medio_var5_ult1","ind_var30","new_num_var30_0","new_num_sum","new_num_var5_0","var15_ratio","saldo_medio_var5_hace3","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_saldo_medio_var5_ult13","saldo_var5","0.830695","0.840375","0.833787","0.822228","0.826649","0.814651"
"var38","f_diff_var_15_var_36_rank","abs_f_diff_num_var30_4","f_diff_num_var30_4","imp_trans_var37_ult1","max.saldo","sald0_quantile_diff_3","num_var35","f_diff_saldo_medio_var5_8_ult11","num_var45_ult1","f_diff_saldo_var5_saldo_medio_var5_ult1","new_num_group5_prcnt","f_num_quan_70_sum_saldo","num_var45_ult3","sald0_quantile_diff_2","f_diff_var_15_var_36_less_60","abs_f_ratio_num_var5_saldo_var5","new_num_prcnt","ind_comb_rank","abs_f_ratio_num_var30_saldo_var30","0.836675","0.836466","0.834346","0.802516","0.832177","0.824261"
"f_diff_var_15_larger","num_var22_ult3","new_ind_group5_sum","var36","var38","saldo_medio_var5_hace3","f_diff_num_var22_ult3_num_med_var45_ult3","saldo_var8","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_saldo_medio_var5_8_ult11","new_num_sum","nonzerocount.saldo","max.saldo","new_num_group5_prcnt","imp_op_var39_comer_ult1","new_ind_0_group5_sum","var15_ratio","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","abs_f_ratio_num_var30_saldo_var30","f_diff_num_var45_ult13","0.83426","0.827589","0.838104","0.819061","0.835328","0.829217"
"new_ind_group5_sum","num_var30","abs_f_ratio_num_var5_saldo_var5","abs_f_ratio_num_var30_saldo_var30","saldo_medio_var8_ult3","var15","new_num_sum","abs_f_diff_saldo_medio_var5_8_ult11","saldo_var8","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_meses_var5_ult3","f_diff_saldo_var5_saldo_medio_var5_ult1","new_num_var30_0","new_num_group5_sum","sald0_quantile_diff_1","abs_f_diff_num_var30_4","var38_ratio","num_quantile_diff_1","f_diff_var_15_var_36_less_60","saldo_medio_var5_hace3","0.839422","0.839065","0.828492","0.814647","0.833455","0.829046"
"abs_f_diff_saldo_var5_42","f_diff_var_15_var_36_less_60","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","saldo_var30","num_quantile_diff_1","saldo_var5","new_num_sum","var15_ratio","f_diff_var_15_var_36_rank","saldo_medio_var5_ult3","num_meses_var39_vig_ult3","ind_var30","sald0_quantile_diff_3","nonzerocount.saldo","num_var42","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var5","new_num_var5_0","num_of_used","f_diff_var_15_var_38","0.833988","0.829473","0.833096","0.81572","0.828839","0.819645"
"n0","f_diff_saldo_var5_saldo_medio_var5_hace3","num_var35","new_num_prcnt","abs_f_diff_saldo_var5_42","num_var45_hace2","new_num_group5_sum","imp_op_var41_ult1","f_diff_saldo_var5_saldo_medio_var5_ult1","new_ftr_ult1_ult3_ratio_saldo_medio_var5","f_diff_var_15_var_36_rank","new_ftr_ult1_ult3_ratio_num_var22","saldo_var42","num_var4","saldo_medio_var5_hace2","num_var30","ind_comb_rank","saldo_medio_var8_ult3","var15","f_diff_saldo_medio_var5_ult13","0.832365","0.833311","0.83096","0.818514","0.830289","0.821254"
"new_ind_sum","num_of_used","var15","f_diff_num_var30_4","imp_op_var41_efect_ult3","new_ind_group5_sum","new_ftr_ult1_ult3_ratio_saldo_medio_var5","f_diff_saldo_medio_var5_ult13","abs_f_ratio_num_var30_saldo_var30","var38","new_num_prcnt","abs_f_ratio_num_var5_saldo_var5","f_diff_imp_op_var41_efect_comer_ult1","num_var5","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","saldo_medio_var8_ult3","new_ftr_ult1_ult3_ratio_num_var45","ind_comb_rank","f_diff_var_15_var_38","var15_ratio","0.828808","0.831623","0.826132","0.816677","0.832486","0.824673"
"var38","saldo_medio_var5_hace3","max.saldo","ind_comb_rank","abs_f_diff_saldo_var5_30","sald0_quantile_diff_2","n0","num_var42","f_diff_saldo_var5_saldo_medio_var5_hace3","num_var30","new_ftr_ult1_ult3_ratio_num_var45","new_ind_group5_sum","saldo_var30","f_diff_var_15_var_36_less_60","var15","sald0_quantile_diff_1","var15_ratio","num_var45_hace2","f_diff_saldo_medio_var5_ult13","new_num_var30_0","0.840374","0.833904","0.826473","0.817687","0.822381","0.809867"
"abs_f_ratio_num_var5_saldo_var5","new_num_group5_prcnt","new_num_sum","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_medio_var5_hace2","f_diff_saldo_medio_var5_8_ult11","num_var5","abs_f_diff_saldo_medio_var5_8_ult11","sald0_quantile_diff_3","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","num_quantile_diff_1","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","var15","var15_ratio","ind_var30","f_diff_var_15_larger","new_ftr_ult1_ult3_ratio_num_var45","saldo_medio_var8_ult1","max.saldo","f_diff_imp_op_var41_efect_comer_ult1","0.829785","0.82265","0.821583","0.807052","0.826751","0.805938"
"abs_f_diff_num_var30_4","f_num_non_zero_sum_ind","f_ratio_num_var42_saldo_var42","saldo_medio_var5_ult1","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_diff_saldo_medio_var5_8_ult11","f_diff_var_15_var_36_less_60","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_var30","num_var35","saldo_medio_var5_ult3","var15","f_diff_var_15_var_38","num_of_used","f_diff_var_15_var_36_rank","nonzerocount.saldo","new_num_var30_0","abs_f_ratio_num_var5_saldo_var5","saldo_var42","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","0.833577","0.838807","0.832123","0.820898","0.83371","0.809969"
"num_var42","f_diff_saldo_var5_saldo_medio_var5_hace3","sald0_quantile_diff_2","f_diff_saldo_medio_var5_8_ult11","f_num_3_sum_num","f_num_quan_70_sum_saldo","new_num_group5_prcnt","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_num_sum","abs_f_ratio_num_var5_saldo_var5","f_diff_saldo_medio_var5_ult13","new_ind_0_group5_sum","new_num_group5_sum","var15","n0","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","var38_ratio","saldo_medio_var5_hace2","ind_comb_rank","num_meses_var39_vig_ult3","0.833437","0.817367","0.833947","0.822982","0.833642","0.828426"
"var38_ratio","new_num_var30_0","var15_ratio","saldo_medio_var5_hace3","saldo_medio_var5_ult1","abs_f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_saldo_medio_var5_ult13","saldo_var30","new_ind_group5_sum","sald0_quantile_diff_3","n0","f_ratio_num_var42_saldo_var42","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_num_var22_ult3_num_med_var45_ult3","abs_f_ratio_num_var5_saldo_var5","f_diff_num_var30_4","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var35","new_ind_sum","saldo_medio_var5_hace2","0.832292","0.839929","0.827298","0.820713","0.836759","0.829758"
"abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_medio_var5_ult1","var15_ratio","saldo_medio_var5_ult3","num_var30","new_ind_var30_0","imp_op_var39_ult1","n0","f_diff_imp_op_var39_comer_ult13","new_num_group5_prcnt","saldo_var30","var38_ratio","imp_op_var41_efect_ult1","num_var4","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","abs_f_diff_num_var22_ult3_num_med_var45_ult3","f_diff_var_15_var_38","abs_f_diff_num_var30_4","f_diff_saldo_var5_saldo_medio_var5_hace3","sald0_quantile_diff_1","0.835691","0.832963","0.833483","0.821679","0.823752","0.829267"
"abs_f_diff_saldo_medio_var5_8_ult11","num_meses_var5_ult3","f_diff_var_15_var_36_less_60","f_diff_imp_op_var41_efect_comer_ult1","ind_var5","num_var22_ult1","n0","f_num_3_sum_num","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_var42","f_diff_var_15_var_36_cutpoint_smaller","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_var5","var15","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_ind_0_group5_sum","abs_f_diff_num_var30_4","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","max.saldo","nonzerocount.saldo","0.832371","0.834788","0.830647","0.814528","0.829858","0.821169"
"saldo_medio_var5_ult3","new_ftr_ult1_ult3_ratio_saldo_medio_var5","ind_var30","var15","imp_op_var41_comer_ult3","num_var22_ult3","saldo_medio_var8_ult1","var15_ratio","f_diff_var_15_var_36_rank","new_ind_var30_0","abs_f_diff_num_var30_4","f_num_non_zero_sum_ind","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_saldo_medio_var5_8_ult11","max.saldo","num_var42","imp_op_var41_comer_ult1","f_diff_imp_op_var41_efect_comer_ult1","num_var35","new_num_group5_sum","0.83064","0.824917","0.820233","0.810224","0.822531","0.810066"
"saldo_var30","ind_comb_rank","new_ind_sum","f_diff_saldo_medio_var5_8_ult11","num_var45_hace3","f_diff_var_15_var_36_rank","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_ratio_num_var42_saldo_var42","num_var42","f_diff_var_15_var_36_less_60","imp_var43_emit_ult1","ind_var30","f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var22_ult3","num_var22_hace2","var15_ratio","f_diff_imp_op_var41_efect_comer_ult1","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_num_prcnt","0.83016","0.827768","0.819273","0.807149","0.8259","0.809238"
"f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_num_var30_4","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_meses_var39_vig_ult3","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_medio_var5_hace3","saldo_medio_var5_ult3","num_var45_hace2","f_ratio_num_var42_saldo_var42","new_num_group5_prcnt","var38","f_diff_var_15_var_36_rank","ind_var5","new_ftr_ult1_ult3_ratio_saldo_medio_var5","new_num_group5_sum","new_ftr_ult1_ult3_ratio_num_var45","saldo_var30","f_diff_saldo_var5_saldo_medio_var5_hace2","ind_var30","0.836272","0.83758","0.813168","0.823941","0.83558","0.805064"
"new_ind_group5_sum","new_num_group5_prcnt","max.saldo","new_ind_0_group5_sum","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","num_var4","saldo_var42","new_ftr_ult1_ult3_ratio_num_var45","f_diff_num_var30_4","f_diff_var_15_var_36_cutpoint_smaller","f_diff_var_15_larger","abs_f_diff_saldo_medio_var5_8_ult11","f_diff_num_var45_ult13","f_diff_imp_op_var41_comer_ult13","new_num_var5_0","f_diff_var_15_var_36_less_60","f_num_non_zero_sum_ind","var15","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","abs_f_ratio_num_var30_saldo_var30","0.829994","0.827356","0.823802","0.805682","0.828074","0.820666"
"f_diff_num_var30_4","num_var4","new_num_var5_0","abs_f_diff_saldo_medio_var5_8_ult11","num_var22_hace2","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_larger","nonzerocount.saldo","var15_ratio","num_var5","ind_comb_rank","imp_op_var39_ult1","max.saldo","num_of_used","abs_f_diff_num_var30_4","num_var35","var15","new_ind_var5_0","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_medio_var5_ult1","0.824854","0.821814","0.819957","0.809005","0.817668","0.818009"
"f_diff_var_15_var_36_less_60","new_ind_var5_0","new_num_group5_sum","f_diff_num_var30_4","num_var45_ult3","num_of_used","imp_op_var39_comer_ult3","saldo_medio_var5_ult1","num_var22_ult3","new_ind_sum","num_var35","f_diff_saldo_var5_saldo_medio_var5_ult1","var15","saldo_medio_var5_hace2","num_med_var22_ult3","saldo_medio_var5_hace3","var15_ratio","saldo_var42","new_ftr_ult1_ult3_ratio_saldo_medio_var5","n0","0.829043","0.814353","0.831512","0.811688","0.812774","0.824516"
"abs_f_diff_saldo_medio_var5_ult13","imp_op_var41_efect_ult3","sald0_quantile_diff_3","ind_var30","var15","new_ftr_ult1_ult3_ratio_num_var45","nonzerocount.num","f_diff_num_var45_ult13","imp_trans_var37_ult1","num_var35","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_var42","n0","f_diff_var_15_larger","new_ind_var5_0","f_diff_var_15_var_36_less_60","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_medio_var5_hace2","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","new_ind_var30_0","0.830776","0.818838","0.815338","0.807049","0.821194","0.803583"
"new_num_prcnt","ind_comb_rank","num_var22_hace3","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_var_15_var_36_cutpoint_smaller","f_diff_saldo_var5_saldo_medio_var5_hace3","var38_ratio","f_diff_var_15_var_36_rank","sald0_quantile_diff_2","abs_f_diff_saldo_medio_var5_ult13","nonzerocount.saldo","f_num_quan_70_sum_saldo","sald0_quantile_diff_3","num_var22_ult1","f_ratio_num_var42_saldo_var42","abs_f_diff_num_var30_4","num_var35","num_meses_var5_ult3","num_var45_hace3","new_ftr_ult1_ult3_ratio_num_var45","0.814887","0.810168","0.814354","0.824574","0.812127","0.803779"
"var15","num_med_var45_ult3","saldo_medio_var5_hace3","new_ind_0_group5_sum","num_var42","ind_var30","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","num_meses_var5_ult3","f_diff_var_15_var_36_cutpoint_smaller","f_diff_var_15_var_36_rank","abs_f_diff_saldo_medio_var5_ult13","num_var4","var38_ratio","num_var35","new_num_var5_0","f_num_non_zero_sum_ind","new_num_sum","new_ind_var5_0","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","new_ind_sum","0.834838","0.832301","0.804559","0.816638","0.812717","0.823171"
"abs_f_ratio_num_var30_saldo_var30","var15_ratio","num_var45_hace3","ind_var30","num_var42","abs_f_diff_saldo_var5_30","new_ind_var30_0","f_diff_saldo_medio_var5_ult13","saldo_medio_var5_ult1","new_ind_0_group5_sum","abs_f_ratio_num_var5_saldo_var5","f_diff_var_15_var_36_cutpoint_smaller","nonzerocount.num","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","sald0_quantile_diff_3","num_var22_hace3","f_diff_saldo_var5_saldo_medio_var5_hace2","f_diff_imp_op_var41_efect_comer_ult1","num_var35","num_quantile_diff_1","0.837781","0.826776","0.817406","0.812879","0.82432","0.821634"
"f_diff_var_15_var_36_rank","num_var30_0","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","f_diff_var_15_larger","new_num_group5_prcnt","new_ftr_ult1_ult3_ratio_num_var45","new_ind_sum","nonzerocount.saldo","f_diff_var_15_var_36_less_60","new_ind_var30_0","new_ind_0_group5_sum","ind_var5","var38_ratio","saldo_medio_var5_hace3","n0","num_of_used","saldo_medio_var8_ult1","new_num_var8_0","saldo_medio_var5_hace2","f_diff_saldo_var5_saldo_medio_var5_hace3","0.835954","0.831738","0.831756","0.820442","0.815967","0.820217"
"new_ftr_ult1_ult3_ratio_saldo_medio_var5","f_diff_var_15_var_36_rank","num_med_var45_ult3","num_var22_hace2","f_diff_num_var30_4","ind_comb_rank","n0","num_meses_var5_ult3","saldo_medio_var5_hace3","new_ind_group5_sum","ind_var5","sald0_quantile_diff_2","var15","num_var5","new_ftr_ult1_ult3_ratio_num_var45","new_ind_var30_0","new_num_sum","new_num_var30_0","new_ftr_ult1_ult3_ratio_num_var22","imp_op_var39_efect_ult1","0.810204","0.811433","0.81497","0.80307","0.808513","0.809371"
"f_diff_saldo_medio_var5_ult13","imp_trans_var37_ult1","new_ind_var30_0","num_var42","new_ind_sum","f_diff_var_15_var_38","abs_f_diff_saldo_var5_saldo_medio_var5_hace3","max.saldo","abs_f_diff_saldo_var5_30","f_num_non_zero_sum_ind","imp_op_var41_efect_ult1","f_diff_saldo_var5_saldo_medio_var5_hace3","imp_op_var41_ult1","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","nonzerocount.num","new_num_group5_sum","f_diff_saldo_medio_var5_8_ult11","f_diff_var_15_var_36_rank","f_diff_num_var30_4","var15","0.834462","0.84278","0.815367","0.808236","0.831726","0.820169"
"f_diff_var_15_var_38","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_var_15_var_36_rank","f_diff_saldo_medio_var5_8_ult11","abs_f_diff_num_var30_4","var38","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var22_ult1","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","new_ind_var5_0","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","ind_var30","imp_op_var41_ult1","abs_f_diff_saldo_medio_var5_8_ult11","saldo_medio_var5_hace3","num_var45_hace3","f_diff_var_15_larger","saldo_var42","nonzerocount.saldo","saldo_var5","0.825209","0.811705","0.835699","0.805301","0.822018","0.8287"
"saldo_medio_var5_ult1","f_diff_var_15_larger","f_diff_saldo_medio_var5_ult13","f_num_non_zero_sum_ind","f_diff_num_var45_ult13","num_of_used","num_var4","var15","new_ind_group5_sum","num_var35","f_diff_num_var43_emit_recib_ult1","num_meses_var5_ult3","f_diff_var_15_var_36_rank","new_ind_var30_0","abs_f_diff_imp_op_var41_efect_comer_ult1","num_quantile_diff_3","saldo_medio_var5_hace2","num_var5","max.saldo","new_num_group5_prcnt","0.827967","0.825842","0.822026","0.814511","0.817143","0.820014"
"abs_f_diff_saldo_var5_30","abs_f_diff_imp_op_var41_efect_comer_ult1","new_ind_group5_sum","imp_op_var39_efect_ult3","imp_op_var41_comer_ult1","f_diff_var_15_var_36_rank","new_ind_var5_0","f_diff_imp_op_var39_comer_ult13","ind_comb_rank","new_num_group5_prcnt","f_diff_num_var30_4","abs_f_diff_saldo_var5_saldo_medio_var5_hace2","num_var42","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","saldo_var37","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_num_3_sum_num","var38_ratio","sald0_quantile_diff_3","num_quantile_diff_3","0.836487","0.833251","0.835794","0.821724","0.830457","0.824875"
"f_diff_var_15_var_36_rank","num_med_var45_ult3","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_saldo_medio_var5_ult13","new_ind_0_group5_sum","num_var45_hace3","var38_ratio","var15_ratio","saldo_medio_var5_ult3","imp_op_var39_comer_ult1","f_diff_num_var30_4","new_num_var5_0","f_diff_var_15_var_36_less_60","sald0_quantile_diff_3","f_diff_var_15_var_38","num_var22_ult3","var15","nonzerocount.saldo","imp_trans_var37_ult1","num_quantile_diff_1","0.84035","0.821607","0.832815","0.824584","0.833628","0.807992"
"var15","nonzerocount.num","f_diff_imp_op_var39_comer_ult13","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_saldo_var5_saldo_medio_var5_ult1","abs_f_diff_saldo_var5_30","var38_ratio","num_meses_var39_vig_ult3","new_ind_group5_sum","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_saldo_medio_var5_ult13","imp_op_var39_comer_ult3","max.saldo","f_diff_var_15_var_36_rank","new_ftr_ult1_ult3_ratio_num_var45","var15_ratio","nonzerocount.saldo","imp_op_var41_ult1","abs_f_diff_saldo_medio_var5_8_ult11","f_diff_var_15_var_38","0.833215","0.821444","0.837201","0.819033","0.831743","0.82815"
"num_med_var45_ult3","abs_f_ratio_num_var30_saldo_var30","var38_ratio","saldo_var42","nonzerocount.num","abs_f_diff_imp_op_var41_efect_comer_ult1","num_of_used","new_ind_sum","abs_f_diff_saldo_medio_var5_8_ult11","max.saldo","f_diff_var_15_var_38","num_var42","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_var_15_var_36_rank","abs_f_diff_num_var30_4","abs_f_diff_saldo_medio_var5_ult13","new_num_var30_0","new_num_group5_prcnt","f_diff_num_var30_4","0.837566","0.816117","0.837363","0.825065","0.824928","0.825241"
"f_diff_saldo_var5_saldo_medio_var5_hace3","abs_f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","num_var42","sald0_quantile_diff_3","saldo_var42","abs_f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_var_15_var_36_rank","new_ind_var5_0","f_diff_num_var30_4","new_num_var30_0","f_diff_var_15_larger","new_ind_sum","abs_f_diff_num_var22_ult3_num_med_var45_ult3","imp_op_var41_ult1","ind_var5","new_ftr_ult1_ult3_ratio_saldo_medio_var5","abs_f_diff_saldo_var5_30","f_ratio_num_var42_saldo_var42","imp_op_var41_comer_ult3","f_diff_saldo_var5_saldo_medio_var5_hace2","0.819476","0.801493","0.800482","0.815837","0.809767","0.817779"
"new_num_sum","nonzerocount.saldo","new_ind_sum","f_diff_var_15_var_36_less_60","var38","saldo_medio_var5_hace2","f_diff_saldo_var5_saldo_medio_var5_ult1","f_diff_saldo_medio_var5_ult13","abs_f_ratio_num_var30_saldo_var30","f_diff_saldo_var5_saldo_medio_var5_hace3","saldo_var30","f_diff_var_15_larger","new_num_group5_sum","ind_var30","f_diff_var_15_var_36_cutpoint_smaller","imp_op_var41_ult1","var36","var15_ratio","ind_comb_rank","num_var42","0.825705","0.839918","0.826491","0.812558","0.836635","0.827166"
"num_med_var45_ult3","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_medio_var8_ult3","f_diff_var_15_var_36_rank","f_diff_imp_op_var41_efect_comer_ult1","f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","saldo_medio_var5_ult3","num_var45_hace2","f_diff_num_var30_4","f_diff_saldo_medio_var5_hace3_saldo_medio_var5_ult3","n0","var38_ratio","new_ind_sum","f_diff_var_15_var_36_less_60","num_var45_ult1","f_num_3_sum_num","f_diff_var_15_var_38","new_num_var30_0","f_diff_var_15_var_36_cutpoint_smaller","sald0_quantile_diff_3","0.835352","0.832392","0.833216","0.803939","0.81341","0.823054"
"abs_f_diff_saldo_medio_var5_ult13","num_med_var22_ult3","new_num_group5_prcnt","num_var30","saldo_medio_var5_hace3","saldo_var30","num_var45_hace3","abs_f_diff_saldo_medio_var5_hace2_saldo_medio_var5_ult1","imp_op_var39_ult1","new_num_var5_0","saldo_var5","f_diff_saldo_var5_saldo_medio_var5_hace3","f_diff_saldo_medio_var5_ult13","f_num_3_sum_num","new_ind_var30_0","var15","num_var22_hace3","imp_ent_var16_ult1","num_var35","new_ind_sum","0.831699","0.833304","0.821831","0.815022","0.82077","0.814584"
